Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales
Minute to Win It,Wii,2010,Misc,Zoo Games,250000.0,0.0,0.0,20000.0,260000.0
Racquet Sports,Wii,2010,Sports,Ubisoft,140000.0,90000.0,0.0,20000.0,260000.0
Jikkyou Powerful Pro Yakyuu 2011,PS3,2011,Sports,Konami Digital Entertainment,0.0,0.0,260000.0,0.0,260000.0
Skylanders: Trap Team,3DS,2014,Action,Activision,140000.0,100000.0,0.0,20000.0,260000.0
Plants vs. Zombies,X360,2010,Strategy,PopCap Games,240000.0,0.0,0.0,20000.0,260000.0
Etrian Odyssey Untold: The Millennium Girl,3DS,2013,Role-Playing,Atlus,100000.0,10000.0,140000.0,10000.0,260000.0
Muramasa: The Demon Blade,PSV,2013,Role-Playing,Marvelous Entertainment,130000.0,0.0,100000.0,30000.0,260000.0
Yakuza: Ishin,PS3,2014,Action,Sega,0.0,0.0,260000.0,0.0,260000.0
Tony Hawk: Shred,X360,2010,Sports,Activision,170000.0,70000.0,0.0,20000.0,260000.0
The Amazing Spider-Man 2 (2014),X360,2014,Action,Activision,100000.0,140000.0,0.0,20000.0,260000.0
The Testament of Sherlock Holmes,PS3,2012,Adventure,Focus Home Interactive,50000.0,150000.0,0.0,60000.0,260000.0
Game of Thrones,X360,2012,Role-Playing,Focus Home Interactive,150000.0,80000.0,0.0,20000.0,260000.0
Loving Life with Hello Kitty & Friends,DS,2011,Misc,Rising Star Games,150000.0,80000.0,0.0,20000.0,260000.0
Samurai Warriors 4,PS3,2014,Action,Tecmo Koei,0.0,0.0,260000.0,0.0,260000.0
F1 2014,X360,2014,Racing,Codemasters,80000.0,150000.0,0.0,20000.0,260000.0
Army of Two: The Devil's Cartel,X360,2013,Shooter,Electronic Arts,160000.0,70000.0,0.0,20000.0,260000.0
Star Trek: The Game,PS3,2013,Action,Namco Bandai Games,100000.0,110000.0,0.0,50000.0,260000.0
Tokyo Jungle,PS3,2012,Action,Sony Computer Entertainment,0.0,0.0,260000.0,0.0,260000.0
Hunted: The Demon's Forge,PS3,2011,Action,Bethesda Softworks,120000.0,80000.0,20000.0,40000.0,260000.0
Mario & Sonic at the Rio 2016 Olympic Games,WiiU,2016,Action,Nintendo,30000.0,110000.0,100000.0,10000.0,260000.0
Silent Hunter 5: Battle of the Atlantic,PC,2010,Simulation,Ubisoft,0.0,210000.0,0.0,50000.0,260000.0
LEGO Star Wars III: The Clone Wars,PC,2011,Action,LucasArts,100000.0,130000.0,0.0,30000.0,260000.0
Nickelodeon Dance,Wii,2011,Misc,Take-Two Interactive,230000.0,10000.0,0.0,20000.0,260000.0
Percy Jackson and the Olympians: The Lightning Thief,DS,2010,Role-Playing,Activision,220000.0,10000.0,0.0,20000.0,250000.0
Journey,PS3,2012,Adventure,Sony Computer Entertainment Europe,40000.0,150000.0,0.0,60000.0,250000.0
Tearaway Unfolded,PS4,2015,Platform,Sony Computer Entertainment,90000.0,120000.0,0.0,40000.0,250000.0
Zoo Resort 3D,3DS,2011,Simulation,Ubisoft,110000.0,90000.0,30000.0,20000.0,250000.0
Hatsune Miku: Project Diva F 2nd,PS3,2014,Misc,Sega,90000.0,40000.0,100000.0,30000.0,250000.0
Game of Thrones,PS3,2012,Role-Playing,Focus Home Interactive,100000.0,110000.0,0.0,40000.0,250000.0
K-ON! Houkago Live!!,PSP,2010,Misc,Sega,0.0,0.0,250000.0,0.0,250000.0
Family Guy: Back to the Multiverse,X360,2012,Action,Activision,140000.0,90000.0,0.0,20000.0,250000.0
Kung Fu Panda 2,X360,2011,Action,THQ,160000.0,70000.0,0.0,20000.0,250000.0
Birds of Steel,PS3,2012,Simulation,Konami Digital Entertainment,100000.0,90000.0,20000.0,40000.0,250000.0
Just Dance Kids 2,PS3,2011,Misc,Ubisoft,100000.0,100000.0,0.0,40000.0,250000.0
FIFA 14,3DS,2013,Sports,Electronic Arts,0.0,230000.0,0.0,30000.0,250000.0
Spider-Man: Edge of Time,X360,2011,Action,Activision,180000.0,50000.0,0.0,20000.0,250000.0
J Stars Victory Vs.,PS4,2015,Fighting,Namco Bandai Games,70000.0,140000.0,0.0,40000.0,250000.0
U-Sing: Girls Night,Wii,2010,Misc,Mindscape,0.0,210000.0,0.0,40000.0,250000.0
Final Fantasy Type-0,XOne,2015,Role-Playing,Square Enix,150000.0,70000.0,0.0,20000.0,250000.0
L.A. Noire: The Complete Edition,PC,2011,Adventure,Take-Two Interactive,80000.0,130000.0,0.0,40000.0,250000.0
Hitman: Absolution,PC,2012,Action,Square Enix,30000.0,170000.0,0.0,40000.0,250000.0
The Legend of Legacy,3DS,2015,Role-Playing,FuRyu,110000.0,20000.0,100000.0,10000.0,250000.0
X-Men: Destiny,PS3,2011,Action,Activision,140000.0,80000.0,0.0,30000.0,250000.0
Ninja Gaiden 3,X360,2012,Action,Tecmo Koei,160000.0,50000.0,30000.0,20000.0,250000.0
Ben 10 Ultimate Alien: Cosmic Destruction,PS3,2010,Platform,D3Publisher,120000.0,90000.0,0.0,40000.0,250000.0
Yakuza Zero: The Place of Oath,PS3,2015,Action,Sega,0.0,0.0,250000.0,0.0,250000.0
Prince of Persia: The Forgotten Sands,Wii,2010,Action,Ubisoft,110000.0,110000.0,0.0,20000.0,250000.0
TV Superstars,PS3,2010,Misc,Sony Computer Entertainment,70000.0,130000.0,0.0,50000.0,250000.0
Dood's Big Adventure,Wii,2010,Platform,THQ,220000.0,10000.0,0.0,20000.0,250000.0
Anno 2205,PC,2015,Strategy,Ubisoft,20000.0,220000.0,0.0,10000.0,250000.0
Hasbro Family Game Night 3,PS3,2010,Misc,Electronic Arts,180000.0,40000.0,0.0,30000.0,250000.0
Pro Evolution Soccer 2014,X360,2013,Action,Konami Digital Entertainment,60000.0,160000.0,0.0,30000.0,250000.0
How to Train Your Dragon 2,3DS,2014,Adventure,Little Orbit,40000.0,190000.0,0.0,20000.0,250000.0
The Adventures of Tintin: The Game,X360,2011,Action,Ubisoft,70000.0,140000.0,0.0,30000.0,250000.0
Disney's Planes,DS,2013,Simulation,Disney Interactive Studios,130000.0,100000.0,0.0,20000.0,250000.0
Dynasty Warriors 7,X360,2011,Action,Tecmo Koei,160000.0,70000.0,0.0,20000.0,240000.0
Transformers: War for Cybertron (DS Version),DS,2010,Shooter,Activision,220000.0,10000.0,0.0,20000.0,240000.0
Trials Fusion,XOne,2014,Racing,Ubisoft,120000.0,100000.0,0.0,20000.0,240000.0
LEGO Ninjago: Shadow of Ronin,PSV,2015,Action,Warner Bros. Interactive Entertainment,30000.0,160000.0,0.0,50000.0,240000.0
Monster Jam: Path of Destruction,PS3,2010,Racing,Activision,210000.0,20000.0,0.0,20000.0,240000.0
Tongari Boushi to Oshare na Mahou Tsukai,DS,2011,Action,Konami Digital Entertainment,0.0,0.0,240000.0,0.0,240000.0
Dreamcast Collection,X360,2011,Misc,Sega,160000.0,70000.0,0.0,20000.0,240000.0
Madden NFL 13,WiiU,2012,Sports,Electronic Arts,220000.0,0.0,0.0,20000.0,240000.0
Corpse Party: Blood Drive,PSV,2014,Adventure,Marvelous Interactive,110000.0,30000.0,60000.0,50000.0,240000.0
Homefront,PC,2011,Shooter,THQ,110000.0,100000.0,0.0,30000.0,240000.0
Ace Combat: Assault Horizon Legacy,3DS,2011,Simulation,Namco Bandai Games,100000.0,60000.0,80000.0,10000.0,240000.0
Pro Yaky? Spirits 2011,PSP,2011,Sports,Konami Digital Entertainment,0.0,0.0,240000.0,0.0,240000.0
Pure Futbol,PS3,2010,Sports,Ubisoft,60000.0,130000.0,0.0,50000.0,240000.0
Spider-Man: Shattered Dimensions,Wii,2010,Action,Activision,130000.0,90000.0,0.0,20000.0,240000.0
Atelier Meruru: Alchemist of Arland 3,PS3,2011,Role-Playing,Nippon Ichi Software,50000.0,0.0,180000.0,10000.0,240000.0
Deca Sports 3,Wii,2010,Sports,Hudson Soft,150000.0,70000.0,0.0,20000.0,240000.0
F1 2015,XOne,2015,Racing,Codemasters,80000.0,150000.0,0.0,20000.0,240000.0
Skylanders SWAP Force,3DS,2013,Platform,Activision,100000.0,120000.0,0.0,20000.0,240000.0
Bass Pro Shops: The Hunt,Wii,2010,Sports,XS Games,230000.0,0.0,0.0,20000.0,240000.0
Street Fighter X Tekken,PSV,2012,Fighting,Capcom,140000.0,50000.0,10000.0,40000.0,240000.0
Ben 10 Ultimate Alien: Cosmic Destruction,PSP,2010,Platform,D3Publisher,100000.0,90000.0,0.0,50000.0,240000.0
Metro 2033,PC,2010,Shooter,THQ,0.0,190000.0,0.0,50000.0,240000.0
Stella Glow,3DS,2015,Role-Playing,Atlus,160000.0,10000.0,50000.0,20000.0,240000.0
Pro Yaky? Spirits 2010,PSP,2010,Sports,Konami Digital Entertainment,0.0,0.0,240000.0,0.0,240000.0
Megamind: Mega Team Unite,Wii,2010,Adventure,THQ,160000.0,60000.0,0.0,20000.0,240000.0
The Lord of the Rings: Aragorn's Quest,Wii,2010,Action,Warner Bros. Interactive Entertainment,170000.0,50000.0,0.0,20000.0,240000.0
Grand Slam Tennis 2,PS3,2012,Sports,Electronic Arts,90000.0,110000.0,0.0,40000.0,240000.0
Harry Potter and the Deathly Hallows - Part 2,DS,2011,Action,Electronic Arts,120000.0,100000.0,0.0,20000.0,240000.0
Pictionary: Ultimate Edition,PS3,2011,Misc,THQ,150000.0,60000.0,0.0,30000.0,240000.0
LEGO The Hobbit,3DS,2014,Action,Warner Bros. Interactive Entertainment,90000.0,130000.0,0.0,20000.0,240000.0
Samurai Warriors 4,PS4,2014,Action,Tecmo Koei,80000.0,70000.0,60000.0,30000.0,240000.0
DiRT Showdown,X360,2012,Racing,Codemasters,80000.0,140000.0,0.0,20000.0,240000.0
X-Men: Destiny,X360,2011,Action,Activision,180000.0,50000.0,0.0,20000.0,240000.0
Hello Kitty Seasons,Wii,2010,Adventure,Namco Bandai Games,160000.0,60000.0,0.0,20000.0,240000.0
Chibi-Robo! Zip Lash,3DS,2015,Platform,Nintendo,90000.0,80000.0,60000.0,20000.0,240000.0
Sherlock Holmes and the Mystery of Osborne House,DS,2010,Adventure,Focus Home Interactive,70000.0,140000.0,0.0,30000.0,240000.0
Asura's Wrath,X360,2012,Action,Capcom,150000.0,60000.0,10000.0,20000.0,240000.0
Lego Star Wars: The Force Awakens,XOne,2016,Action,Warner Bros. Interactive Entertainment,120000.0,100000.0,0.0,20000.0,240000.0
Angry Birds,PC,2011,Puzzle,Focus Home Interactive,0.0,180000.0,0.0,50000.0,240000.0
Risen 2: Dark Waters,PS3,2012,Role-Playing,Deep Silver,40000.0,140000.0,10000.0,50000.0,240000.0
Guitar Hero Live,X360,2015,Misc,Activision,120000.0,100000.0,0.0,20000.0,240000.0
Game & Wario,WiiU,2013,Misc,Nintendo,60000.0,60000.0,110000.0,10000.0,240000.0
Onechanbara Z2: Chaos,PS4,2014,Action,Nippon Ichi Software,130000.0,20000.0,40000.0,40000.0,240000.0
Pictionary: Ultimate Edition,X360,2011,Misc,THQ,160000.0,50000.0,0.0,20000.0,240000.0
LEGO Harry Potter: Years 5-7,PSV,2012,Action,Warner Bros. Interactive Entertainment,90000.0,100000.0,0.0,50000.0,240000.0
TrackMania: Build to Race,Wii,2010,Racing,Focus Home Interactive,100000.0,110000.0,0.0,30000.0,240000.0
Ar tonelico Qoga: Knell of Ar Ciel,PS3,2010,Role-Playing,Tecmo Koei,80000.0,10000.0,130000.0,10000.0,240000.0
God Eater 2,PSP,2013,Role-Playing,Namco Bandai Games,0.0,0.0,240000.0,0.0,240000.0
Jewels of the Tropical Lost Island,DS,2010,Puzzle,Storm City Games,110000.0,100000.0,0.0,20000.0,240000.0
The Bureau: XCOM Declassified,X360,2013,Shooter,Take-Two Interactive,100000.0,120000.0,0.0,20000.0,240000.0
NASCAR 2011: The Game,Wii,2011,Racing,Activision,220000.0,0.0,0.0,10000.0,240000.0
Silent Hill: Book of Memories,PSV,2012,Action,Konami Digital Entertainment,130000.0,60000.0,0.0,40000.0,240000.0
The Walking Dead: Season Two,PS4,2014,Adventure,Telltale Games,100000.0,90000.0,10000.0,40000.0,240000.0
Epic Mickey 2: The Power of Two,WiiU,2012,Action,Disney Interactive Studios,140000.0,70000.0,10000.0,20000.0,240000.0
DC Universe Online,PC,2011,Role-Playing,Sony Online Entertainment,160000.0,60000.0,0.0,20000.0,240000.0
New Carnival Games,DS,2010,Misc,Take-Two Interactive,160000.0,50000.0,0.0,20000.0,230000.0
LEGO Marvel's Avengers,WiiU,2016,Action,Warner Bros. Interactive Entertainment,120000.0,90000.0,0.0,20000.0,230000.0
Wizards of Waverly Place: Spellbound,DS,2010,Misc,Disney Interactive Studios,160000.0,60000.0,0.0,20000.0,230000.0
Love Plus +,DS,2010,Simulation,Konami Digital Entertainment,0.0,0.0,230000.0,0.0,230000.0
Etrian Mystery Dungeon,3DS,2015,Role-Playing,Nippon Ichi Software,90000.0,10000.0,120000.0,10000.0,230000.0
The Smurfs 2,DS,2013,Platform,Ubisoft,0.0,210000.0,0.0,20000.0,230000.0
LEGO Marvel's Avengers,PSV,2016,Action,Warner Bros. Interactive Entertainment,70000.0,110000.0,0.0,50000.0,230000.0
Star Wars: The Force Unleashed II,DS,2010,Action,LucasArts,180000.0,40000.0,0.0,20000.0,230000.0
Zumba Fitness: World Party,XOne,2013,Misc,Majesco Entertainment,170000.0,50000.0,0.0,20000.0,230000.0
Saint Seiya: Sanctuary Battle,PS3,2011,Action,Namco Bandai Games,0.0,90000.0,110000.0,30000.0,230000.0
Girls Mode 3: Kirakira Code,3DS,2015,Action,Nintendo,0.0,0.0,230000.0,0.0,230000.0
Virtua Tennis 4,X360,2011,Sports,Sega,110000.0,100000.0,10000.0,20000.0,230000.0
Kung Fu Panda 2,DS,2011,Action,THQ,160000.0,50000.0,0.0,20000.0,230000.0
Cabela's Big Game Hunter 2012,PS3,2011,Sports,Activision,170000.0,30000.0,0.0,30000.0,230000.0
Asphalt: Injection,PSV,2011,Action,Ubisoft,140000.0,60000.0,0.0,40000.0,230000.0
Total War: Attila,PC,2015,Strategy,Sega,90000.0,130000.0,0.0,20000.0,230000.0
Vancouver 2010 - The Official Video Game of the Olympic Winter Games,X360,2010,Sports,Sega,80000.0,130000.0,0.0,30000.0,230000.0
Dynasty Warriors: Gundam Reborn,PS3,2013,Action,Tecmo Koei,0.0,0.0,230000.0,0.0,230000.0
Hatsune Miku: Project Diva f,PSV,2012,Misc,Sega,0.0,0.0,230000.0,0.0,230000.0
Carnival Island,PS3,2011,Misc,Sony Computer Entertainment,130000.0,60000.0,0.0,40000.0,230000.0
Sword Art Online: Lost Song,PS4,2015,Role-Playing,Namco Bandai Games,90000.0,100000.0,0.0,40000.0,230000.0
Worms: Battle Islands,Wii,2010,Strategy,THQ,110000.0,100000.0,0.0,20000.0,230000.0
Skylanders: SuperChargers,XOne,2015,Action,Activision,160000.0,50000.0,0.0,20000.0,230000.0
LEGO The Hobbit,WiiU,2014,Action,Warner Bros. Interactive Entertainment,100000.0,110000.0,0.0,20000.0,230000.0
FIFA 14,PSP,2013,Sports,Electronic Arts,0.0,160000.0,0.0,70000.0,230000.0
Last Window: The Secret of Cape West,DS,2010,Adventure,Nintendo,0.0,120000.0,90000.0,20000.0,230000.0
Naruto Shippuden: Ultimate Ninja Storm Revolution,X360,2014,Fighting,Namco Bandai Games,130000.0,80000.0,0.0,20000.0,230000.0
Karaoke Revolution Glee 2: Road to Regionals,Wii,2011,Misc,Konami Digital Entertainment,150000.0,60000.0,0.0,20000.0,230000.0
Project CARS,XOne,2015,Racing,Slightly Mad Studios,80000.0,130000.0,0.0,20000.0,230000.0
Major League Baseball 2K10,PS2,2010,Sports,Take-Two Interactive,110000.0,90000.0,0.0,30000.0,230000.0
Call of Duty: Black Ops 3,PC,2015,Shooter,Activision,0.0,220000.0,0.0,10000.0,230000.0
Spider-Man: Edge of Time,PS3,2011,Action,Activision,130000.0,70000.0,0.0,30000.0,230000.0
NBA Live 15,PS4,2014,Sports,Electronic Arts,150000.0,40000.0,0.0,40000.0,230000.0
Risen 2: Dark Waters,PC,2012,Role-Playing,Deep Silver,0.0,190000.0,0.0,40000.0,230000.0
Dragon Quest Heroes II: Twin Kings and the Prophecy's End,PSV,2016,Action,Square Enix,0.0,0.0,230000.0,0.0,230000.0
Puss in Boots,X360,2011,Action,THQ,200000.0,20000.0,0.0,20000.0,230000.0
AKB1/149: Love Election,PSP,2012,Adventure,Namco Bandai Games,0.0,0.0,230000.0,0.0,230000.0
WWE All Stars,3DS,2011,Fighting,THQ,150000.0,60000.0,0.0,20000.0,230000.0
Rocket League,PS4,2016,Sports,505 Games,20000.0,140000.0,0.0,70000.0,230000.0
Wipeout 2,3DS,2011,Misc,Activision,220000.0,0.0,0.0,10000.0,230000.0
pro evolution soccer 2011,Wii,2010,Sports,Konami Digital Entertainment,80000.0,100000.0,30000.0,20000.0,230000.0
World Soccer Winning Eleven 2010: Aoki Samurai no Chousen,PS3,2010,Sports,Konami Digital Entertainment,0.0,0.0,230000.0,0.0,230000.0
TRON: Evolution - Battle Grids,Wii,2010,Racing,Disney Interactive Studios,180000.0,30000.0,0.0,20000.0,230000.0
Ratchet & Clank: Full Frontal Assault,PS3,2012,Adventure,Sony Computer Entertainment,190000.0,10000.0,0.0,20000.0,230000.0
Family Party: 30 Great Games Winter Fun,Wii,2010,Sports,D3Publisher,210000.0,0.0,0.0,10000.0,230000.0
Child of Eden,PS3,2011,Shooter,Ubisoft,90000.0,100000.0,0.0,40000.0,230000.0
All Star Karate,Wii,2010,Action,THQ,140000.0,70000.0,0.0,20000.0,230000.0
The Magic School Bus: Oceans,DS,2011,Adventure,Scholastic Inc.,210000.0,0.0,0.0,10000.0,230000.0
Senran Kagura: Estival Versus,PSV,2015,Action,Marvelous Interactive,60000.0,50000.0,90000.0,30000.0,230000.0
3rd Super Robot Wars Z Jigoku Hen,PS3,2014,Role-Playing,Namco Bandai Games,0.0,0.0,230000.0,0.0,230000.0
Cars 2,3DS,2011,Racing,Disney Interactive Studios,210000.0,0.0,0.0,20000.0,230000.0
Spec Ops: The Line,PC,2012,Shooter,Take-Two Interactive,110000.0,90000.0,0.0,30000.0,230000.0
Gekijouban Macross F: Sayonara no Tsubasa - Hybrid Pack,PS3,2011,Action,Namco Bandai Games,0.0,0.0,220000.0,0.0,220000.0
Sword Art Online: Infinity Moment,PSP,2013,Role-Playing,Namco Bandai Games,0.0,0.0,220000.0,0.0,220000.0
Killer is Dead,PS3,2013,Action,Deep Silver,120000.0,40000.0,50000.0,20000.0,220000.0
Star Trek: The Game,X360,2013,Action,Namco Bandai Games,120000.0,90000.0,0.0,20000.0,220000.0
Marvel Super Hero Squad: The Infinity Gauntlet,DS,2010,Action,THQ,170000.0,30000.0,0.0,20000.0,220000.0
Danball Senki Boost,PSP,2011,Action,Level 5,0.0,0.0,220000.0,0.0,220000.0
Kidz Bop Dance Party! The Video Game,Wii,2010,Misc,D3Publisher,210000.0,0.0,0.0,10000.0,220000.0
Dark Souls II,XOne,2015,Role-Playing,Namco Bandai Games,130000.0,70000.0,0.0,20000.0,220000.0
Ben 10 Ultimate Alien: Cosmic Destruction,PS2,2010,Platform,D3Publisher,130000.0,60000.0,0.0,40000.0,220000.0
Hatsune Miku: Project Mirai 2,3DS,2013,Action,Sega,0.0,0.0,220000.0,0.0,220000.0
Madden NFL 12,PSP,2011,Sports,Electronic Arts,210000.0,0.0,0.0,20000.0,220000.0
Sengoku Basara 3 Utage,PS3,2011,Action,Capcom,0.0,0.0,220000.0,0.0,220000.0
MotoGP 09/10,PS3,2010,Racing,Capcom,50000.0,130000.0,0.0,40000.0,220000.0
Rune Factory: Tides of Destiny,PS3,2011,Role-Playing,Marvelous Interactive,140000.0,0.0,70000.0,10000.0,220000.0
Battleborn,PS4,2016,Shooter,Take-Two Interactive,90000.0,80000.0,10000.0,40000.0,220000.0
Atelier Escha & Logy: Alchemists of the Dusk Sky,PS3,2013,Role-Playing,Tecmo Koei,60000.0,40000.0,100000.0,20000.0,220000.0
Hidden Mysteries: Buckingham Palace,DS,2010,Puzzle,Avanquest,130000.0,70000.0,0.0,20000.0,220000.0
Shinobi,3DS,2011,Platform,Sega,140000.0,70000.0,0.0,20000.0,220000.0
Puss in Boots,Wii,2011,Action,THQ,190000.0,10000.0,0.0,10000.0,220000.0
LEGO The Lord of the Rings,PC,2012,Action,Warner Bros. Interactive Entertainment,70000.0,130000.0,0.0,30000.0,220000.0
Hitman: HD Trilogy,PS3,2013,Action,Square Enix,70000.0,100000.0,0.0,40000.0,220000.0
Castlevania: Lords of Shadow 2,PS3,2014,Action,Konami Digital Entertainment,30000.0,130000.0,20000.0,40000.0,220000.0
Barbie: Groom and Glam Pups,Wii,2010,Action,THQ,190000.0,20000.0,0.0,10000.0,220000.0
CSI: Fatal Conspiracy,Wii,2010,Adventure,Ubisoft,120000.0,80000.0,0.0,20000.0,220000.0
The Legend of Heroes: Trails of Cold Steel,PS3,2013,Role-Playing,Nippon Ichi Software,50000.0,40000.0,120000.0,20000.0,220000.0
Tom Clancy's Rainbow Six: Siege,PC,2015,Shooter,Ubisoft,120000.0,80000.0,0.0,20000.0,220000.0
Dungeon Hunter Alliance,PSV,2012,Action,Ubisoft,90000.0,100000.0,0.0,40000.0,220000.0
The Walking Dead: Season Two,PS3,2014,Adventure,Telltale Games,90000.0,90000.0,0.0,40000.0,220000.0
Dragon Quest Builders: Revive Alefgard,PS4,2016,Role-Playing,Square Enix,0.0,0.0,220000.0,0.0,220000.0
Teenage Mutant Ninja Turtles: Danger of the Ooze,X360,2014,Adventure,Activision,110000.0,90000.0,0.0,20000.0,220000.0
Hunted: The Demon's Forge,X360,2011,Action,Bethesda Softworks,130000.0,70000.0,0.0,20000.0,220000.0
Tales of Berseria,PS4,2016,Role-Playing,Namco Bandai Games,0.0,0.0,220000.0,0.0,220000.0
Yoostar2,X360,2011,Misc,Unknown,110000.0,90000.0,0.0,20000.0,220000.0
Transformers: Devastation,PS4,2015,Action,Activision,100000.0,80000.0,0.0,40000.0,220000.0
You Don't Know Jack,Wii,2011,Misc,THQ,200000.0,0.0,0.0,10000.0,220000.0
Just Dance 2016,PS3,2015,Misc,Ubisoft,100000.0,80000.0,0.0,40000.0,220000.0
Dead Island,PC,2011,Action,Deep Silver,120000.0,70000.0,0.0,30000.0,220000.0
Shin Megami Tensei x Fire Emblem,WiiU,2015,Role-Playing,Nintendo,100000.0,40000.0,60000.0,10000.0,220000.0
Spirit Camera: The Cursed Memoir,3DS,2012,Adventure,Nintendo,120000.0,20000.0,60000.0,10000.0,220000.0
Darksiders II,PS4,2015,Action,Nordic Games,90000.0,100000.0,0.0,40000.0,220000.0
Lost Planet 3,PS3,2013,Shooter,Capcom,70000.0,60000.0,60000.0,30000.0,220000.0
Code Name: S.T.E.A.M.,3DS,2015,Strategy,Nintendo,140000.0,50000.0,10000.0,20000.0,220000.0
SBK X: Superbike World Championship,PS3,2010,Racing,Black Bean Games,50000.0,130000.0,0.0,40000.0,220000.0
NBA Live 14,PS4,2013,Sports,Electronic Arts,140000.0,50000.0,0.0,30000.0,220000.0
Sniper: Ghost Warrior 2,X360,2013,Shooter,City Interactive,60000.0,130000.0,0.0,20000.0,220000.0
Apache: Air Assault,PS3,2010,Simulation,Activision,110000.0,70000.0,0.0,30000.0,220000.0
One Piece: Pirate Warriors 3,PSV,2015,Action,Namco Bandai Games,0.0,70000.0,130000.0,20000.0,220000.0
Armored Core V,X360,2012,Simulation,Namco Bandai Games,130000.0,30000.0,40000.0,10000.0,220000.0
Digimon World Re:Digitize,PSP,2012,Action,Namco Bandai Games,0.0,0.0,220000.0,0.0,220000.0
Ride,PS4,2015,Racing,Milestone S.r.l.,30000.0,130000.0,30000.0,30000.0,220000.0
Lords of the Fallen,XOne,2014,Role-Playing,Square Enix,100000.0,100000.0,0.0,20000.0,220000.0
Are You Smarter Than a 5th Grader? Back to School,Wii,2010,Misc,Nintendo,200000.0,0.0,0.0,20000.0,210000.0
Steins;Gate,PSV,2013,Adventure,PQube,70000.0,90000.0,0.0,50000.0,210000.0
SingStar: Back to the 80s,PS3,2011,Misc,Sony Computer Entertainment,0.0,160000.0,0.0,50000.0,210000.0
Transformers: Dark of the Moon,3DS,2011,Action,Activision,160000.0,40000.0,0.0,20000.0,210000.0
We Sing Robbie Williams,Wii,2010,Misc,Nordic Games,0.0,190000.0,0.0,30000.0,210000.0
Pro Evolution Soccer 2012,Wii,2011,Action,Konami Digital Entertainment,80000.0,80000.0,30000.0,20000.0,210000.0
Akiba's Trip: Undead & Undressed,PSV,2013,Action,Nippon Ichi Software,90000.0,20000.0,80000.0,30000.0,210000.0
The Amazing Spider-Man 2 (2014),XOne,2014,Action,Activision,120000.0,70000.0,0.0,20000.0,210000.0
Big League Sports,X360,2011,Sports,Activision,180000.0,20000.0,0.0,10000.0,210000.0
UFC Undisputed 2010,PSP,2010,Fighting,THQ,110000.0,70000.0,0.0,40000.0,210000.0
Magician's Quest: Town of Magic,3DS,2012,Simulation,Konami Digital Entertainment,0.0,0.0,210000.0,0.0,210000.0
Gekijouban Macross F: Itsuwarino Utahime - Hybrid Pack,PS3,2010,Action,Namco Bandai Games,0.0,0.0,210000.0,0.0,210000.0
de Blob 2,PS3,2011,Platform,THQ,110000.0,70000.0,0.0,30000.0,210000.0
Prison Break: The Conspiracy,X360,2010,Action,Deep Silver,70000.0,120000.0,0.0,20000.0,210000.0
GRID Autosport,PS3,2014,Racing,Codemasters,50000.0,110000.0,10000.0,40000.0,210000.0
